Item Identifier,Media Url
139,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000029.jpg
120,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000035.jpg
120,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000036.jpg
134,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000022.jpg
108,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000019.jpg
21,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000009.jpg
21,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000010.jpg
35,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000013.jpg
242,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/24/00000001.jpg
242,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/24/00000002.jpg
242,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/24/00000003.jpg
242,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/24/00000004.jpg
242,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/24/00000005.jpg
242,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/24/00000006.jpg
34,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000012.jpg
20,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000007.jpg
20,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000008.jpg
109,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000020.jpg
135,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000023.jpg
121,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000037.jpg
121,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000038.jpg
137,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000025.jpg
123,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000004.jpg
123,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000005.jpg
123,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000006.jpg
36,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000014.jpg
36,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000015.jpg
36,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000016.jpg
22,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000011.jpg
22,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000012.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000001.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000002.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000003.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000004.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000005.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000006.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000007.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000008.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000009.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000010.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000011.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000012.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000013.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000014.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000015.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000016.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000017.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000018.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000019.jpg
241,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/23/00000020.jpg
23,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000013.jpg
23,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000014.jpg
23,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000015.jpg
37,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000017.jpg
37,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000018.jpg
122,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000003.jpg
136,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000024.jpg
132,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000020.jpg
126,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000010.jpg
33,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000011.jpg
27,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000003.jpg
27,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000004.jpg
32,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000010.jpg
127,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000011.jpg
133,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000021.jpg
119,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000033.jpg
119,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000034.jpg
125,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000009.jpg
131,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000019.jpg
24,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000016.jpg
30,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000007.jpg
30,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000008.jpg
18,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000004.jpg
19,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000005.jpg
19,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000006.jpg
31,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000009.jpg
25,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000017.jpg
25,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/3/00000018.jpg
130,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000014.jpg
130,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000015.jpg
130,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000016.jpg
130,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000017.jpg
130,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/13/00000005.jpg
130,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/13/00000006.jpg
130,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000018.jpg
124,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000007.jpg
124,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000008.jpg
118,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000031.jpg
118,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/10/00000032.jpg
143,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000036.jpg
157,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000019.jpg
81,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000015.jpg
81,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000016.jpg
95,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000040.jpg
180,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000017.jpg
194,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000031.jpg
42,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000027.jpg
42,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000028.jpg
56,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000003.jpg
56,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000004.jpg
56,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000005.jpg
56,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000006.jpg
56,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000007.jpg
4,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/1/00000005.jpg
235,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000025.jpg
221,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000013.jpg
209,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/15/00000024.jpg
208,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/15/00000023.jpg
220,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000011.jpg
220,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000012.jpg
234,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000023.jpg
234,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000024.jpg
57,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000008.jpg
5,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/1/00000006.jpg
43,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000029.jpg
195,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000032.jpg
181,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000017.jpg
94,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000039.jpg
80,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000009.jpg
80,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000010.jpg
80,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000011.jpg
80,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000012.jpg
80,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000013.jpg
80,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000014.jpg
156,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000018.jpg
142,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000035.jpg
154,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000016.jpg
140,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000030.jpg
140,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000031.jpg
140,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000032.jpg
168,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/13/00000022.jpg
82,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000017.jpg
82,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000018.jpg
82,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000019.jpg
197,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000035.jpg
197,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000036.jpg
69,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000021.jpg
183,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000018.jpg
7,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/1/00000008.jpg
55,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000033.jpg
41,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000026.jpg
222,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000014.jpg
222,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000015.jpg
236,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000026.jpg
223,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000016.jpg
40,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000024.jpg
40,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000025.jpg
6,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/1/00000007.jpg
182,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000017.jpg
196,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000033.jpg
196,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000034.jpg
68,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/6/00000020.jpg
83,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000020.jpg
83,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000021.jpg
83,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000022.jpg
169,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000003.jpg
97,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/9/00000007.jpg
141,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000033.jpg
141,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/11/00000034.jpg
155,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000017.jpg
93,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000038.jpg
179,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000016.jpg
87,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000031.jpg
87,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000032.jpg
151,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000012.jpg
145,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000004.jpg
2,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/1/00000003.jpg
44,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000030.jpg
192,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000028.jpg
186,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000021.jpg
78,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000005.jpg
227,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000008.jpg
227,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000009.jpg
227,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000010.jpg
227,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000011.jpg
227,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000012.jpg
227,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000013.jpg
227,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000014.jpg
233,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000022.jpg
232,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000021.jpg
226,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000003.jpg
226,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000004.jpg
226,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000005.jpg
226,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000006.jpg
226,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000007.jpg
187,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000018.jpg
79,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000006.jpg
79,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000007.jpg
79,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000008.jpg
193,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000029.jpg
193,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000030.jpg
45,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000031.jpg
51,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000017.jpg
3,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/1/00000004.jpg
144,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000003.jpg
150,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000010.jpg
150,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000011.jpg
178,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000016.jpg
86,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000029.jpg
86,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000030.jpg
92,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000037.jpg
84,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000023.jpg
84,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000024.jpg
84,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000025.jpg
84,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000026.jpg
90,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000035.jpg
146,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000005.jpg
152,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000013.jpg
152,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000014.jpg
47,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000003.jpg
47,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000004.jpg
47,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000005.jpg
47,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000006.jpg
1,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/1/00000002.jpg
53,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000022.jpg
53,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000023.jpg
53,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000024.jpg
53,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000025.jpg
185,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000019.jpg
185,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000020.jpg
191,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000028.jpg
218,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000009.jpg
230,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000019.jpg
224,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000017.jpg
225,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000018.jpg
225,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000019.jpg
231,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/18/00000020.jpg
219,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/17/00000010.jpg
190,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000026.jpg
190,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000027.jpg
184,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/14/00000018.jpg
52,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000020.jpg
52,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/5/00000021.jpg
46,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000032.jpg
46,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/4/00000033.jpg
153,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000015.jpg
147,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/12/00000006.jpg
91,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000036.jpg
85,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000027.jpg
85,http://clioimg.hi.u-tokyo.ac.jp/IMG/000/0671/18/8/00000028.jpg
